students
,stud.id,gender,age,height,weight,religion,nc.score,semester,major,minor,score1,score2,online.tutorial,graduated,salary
7972,452087,Female,20,170,75.3,Protestant,1.55,4th,Political Science,Environmental Sciences,61,56,1,1,30617.0818847027
7973,492771,Female,23,158,61.9,Other,2.28,1st,Political Science,Mathematics and Statistics,NA,NA,0,0,NA
7974,680715,Male,22,177,77.1,Catholic,2.52,5th,Mathematics and Statistics,Economics and Finance,89,88,0,1,48380.8995744187
7975,831200,Female,22,163,67.4,Protestant,2.36,3rd,Social Sciences,Political Science,39,45,1,0,NA
7976,241339,Female,22,165,69,Protestant,2.37,4th,Biology,Mathematics and Statistics,73,79,0,0,NA
7977,542838,Male,23,188,88,Catholic,3.89,6th,Environmental Sciences,Social Sciences,78,76,1,1,32835.0958424051
7978,753198,Male,21,159,61.2,Catholic,2.02,2nd,Mathematics and Statistics,Economics and Finance,NA,NA,0,0,NA
7979,280675,Male,20,188,90.7,Catholic,1.1,5th,Mathematics and Statistics,Economics and Finance,93,90,0,0,NA
7980,361928,Female,21,168,71.5,Protestant,2.63,2nd,Political Science,Social Sciences,NA,NA,0,0,NA
7981,334443,Male,23,171,67.3,Protestant,1.3,1st,Environmental Sciences,Mathematics and Statistics,NA,NA,0,0,NA
7982,603177,Female,22,161,71.3,Other,3.49,2nd,Social Sciences,Political Science,NA,NA,0,0,NA
7983,934016,Female,20,170,75.6,Other,2.58,1st,Environmental Sciences,Biology,NA,NA,0,0,NA
7984,346256,Female,22,163,65.1,Other,1.76,2nd,Political Science,Social Sciences,NA,NA,0,0,NA
7985,359136,Male,21,180,83.1,Catholic,1.02,4th,Economics and Finance,Political Science,64,69,0,0,NA
7986,286808,Male,22,190,85.7,Other,1.49,2nd,Biology,Environmental Sciences,NA,NA,0,0,NA
7987,973650,Male,25,186,81,Other,3.63,3rd,Mathematics and Statistics,Environmental Sciences,91,90,0,0,NA
7988,215310,Female,21,169,75.5,Other,1.17,3rd,Social Sciences,Mathematics and Statistics,41,44,1,0,NA
7989,678514,Male,35,182,79.6,Other,2.78,1st,Economics and Finance,Environmental Sciences,NA,NA,0,0,NA
7990,394142,Male,21,170,68,Catholic,2.36,6th,Biology,Social Sciences,79,76,0,1,44874.8623249598
7991,917802,Male,19,169,69.3,Other,2.3,4th,Mathematics and Statistics,Political Science,90,86,0,0,NA
7992,856820,Male,24,179,76.8,Protestant,1.36,5th,Mathematics and Statistics,Environmental Sciences,82,86,1,0,NA
7993,415197,Male,23,172,71.2,Other,1.13,6th,Economics and Finance,Social Sciences,66,63,1,1,41555.6802325644
7994,486038,Male,22,183,83.8,Protestant,3.26,1st,Political Science,Social Sciences,NA,NA,0,0,NA
7995,499198,Male,21,196,96.5,Catholic,2.49,>6th,Biology,Environmental Sciences,72,77,1,1,39092.5369852567
7996,888306,Female,20,147,60.3,Other,1.23,3rd,Social Sciences,Economics and Finance,41,51,1,0,NA
7997,636023,Male,23,200,103.2,Catholic,1.65,2nd,Biology,Environmental Sciences,NA,NA,0,0,NA
7998,987569,Female,20,168,71.1,Protestant,1.79,6th,Political Science,Social Sciences,54,59,0,1,23391.6400416108
7999,479439,Male,20,177,73.3,Other,2.23,4th,Economics and Finance,Environmental Sciences,63,71,1,0,NA
8000,494589,Male,21,174,73.7,Catholic,2.71,6th,Mathematics and Statistics,Social Sciences,88,93,1,1,48102.5310359028
8001,317784,Female,26,156,66.9,Protestant,1.07,2nd,Biology,Social Sciences,NA,NA,0,0,NA
8002,282045,Male,20,161,63.2,Orthodox,1.16,1st,Environmental Sciences,Social Sciences,NA,NA,0,0,NA
8003,914378,Female,21,161,67.8,Other,1.05,2nd,Environmental Sciences,Political Science,NA,NA,0,0,NA
8004,811152,Male,20,171,66.2,Muslim,1.87,3rd,Mathematics and Statistics,Economics and Finance,87,92,1,0,NA
8005,500219,Female,21,156,61.3,Protestant,2.44,2nd,Social Sciences,Political Science,NA,NA,0,0,NA
8006,951001,Female,22,155,63.7,Other,2.82,2nd,Biology,Mathematics and Statistics,NA,NA,0,0,NA
8007,935999,Female,23,159,67.2,Catholic,3.89,5th,Environmental Sciences,Social Sciences,76,75,1,1,33362.6524140842
8008,708524,Male,26,180,77.4,Catholic,1.82,1st,Mathematics and Statistics,Economics and Finance,NA,NA,0,0,NA
8009,454554,Female,55,152,56.1,Orthodox,1.44,3rd,Environmental Sciences,Political Science,67,75,0,0,NA
8010,141059,Female,21,164,65.1,Other,1.2,3rd,Social Sciences,Political Science,53,40,1,0,NA
8011,613351,Male,25,182,81.3,Catholic,1.11,1st,Mathematics and Statistics,Biology,NA,NA,0,0,NA
8012,537445,Male,19,182,79.4,Other,1.1,3rd,Environmental Sciences,Biology,72,71,1,0,NA
8013,955785,Male,21,179,79.9,Catholic,1.17,6th,Environmental Sciences,Economics and Finance,69,79,1,1,45277.3216078735
8014,759037,Male,22,170,67.4,Other,2.01,4th,Economics and Finance,Environmental Sciences,64,69,0,0,NA
8015,768055,Female,19,155,60.6,Other,1.33,1st,Political Science,Environmental Sciences,NA,NA,0,0,NA
8016,256257,Female,20,159,64.7,Catholic,1.24,5th,Political Science,Economics and Finance,59,53,0,0,NA
8017,417534,Female,22,170,69.4,Catholic,2.82,4th,Social Sciences,Biology,37,55,1,1,22652.1509874359
8018,502171,Male,20,184,80.1,Other,1.81,1st,Biology,Mathematics and Statistics,NA,NA,0,0,NA
8019,555831,Male,25,166,68.9,Other,1.1,4th,Biology,Social Sciences,83,88,1,0,NA
8020,581083,Female,21,164,65,Orthodox,1.72,3rd,Social Sciences,Economics and Finance,41,43,1,0,NA
8021,447431,Female,23,161,69.1,Other,2.13,3rd,Mathematics and Statistics,Political Science,84,92,1,0,NA
8022,469166,Female,21,173,71.6,Protestant,1.01,3rd,Political Science,Biology,54,64,1,0,NA
8023,880319,Male,24,175,74.5,Other,3.65,4th,Economics and Finance,Biology,59,76,1,0,NA
8024,916381,Male,19,174,67.6,Other,1.17,1st,Mathematics and Statistics,Environmental Sciences,NA,NA,0,0,NA
8025,502917,Female,21,159,58.5,Catholic,3.58,3rd,Political Science,Social Sciences,54,56,1,0,NA
8026,638928,Male,23,178,75.8,Other,1.05,3rd,Economics and Finance,Social Sciences,63,71,1,0,NA
8027,195598,Male,34,172,75.1,Catholic,1.13,5th,Environmental Sciences,Mathematics and Statistics,68,74,1,0,NA
8028,183122,Male,22,186,85.1,Protestant,2.01,2nd,Political Science,Mathematics and Statistics,NA,NA,0,0,NA
8029,551154,Male,32,175,72.1,Other,1.5,4th,Biology,Political Science,78,83,1,1,52645.2844752284
8030,197971,Male,20,194,95.9,Protestant,2.19,1st,Mathematics and Statistics,Environmental Sciences,NA,NA,0,0,NA
8031,566336,Male,22,176,79.3,Catholic,2.57,2nd,Environmental Sciences,Political Science,NA,NA,0,0,NA
8032,138986,Female,23,161,67.6,Catholic,1.52,3rd,Biology,Mathematics and Statistics,78,82,0,0,NA
8033,151226,Female,22,158,58.7,Other,1.66,3rd,Environmental Sciences,Biology,62,78,1,0,NA
8034,714680,Female,22,165,64.5,Catholic,3.02,3rd,Social Sciences,Political Science,52,38,1,0,NA
8035,448255,Female,22,164,66,Muslim,1.12,4th,Biology,Social Sciences,75,75,0,0,NA
8036,880764,Female,21,163,64.3,Protestant,3.17,1st,Environmental Sciences,Mathematics and Statistics,NA,NA,0,0,NA
8037,364814,Female,21,168,70.1,Muslim,3.86,2nd,Social Sciences,Environmental Sciences,NA,NA,0,0,NA
8038,673210,Female,20,148,56.1,Protestant,1.73,3rd,Social Sciences,Mathematics and Statistics,47,50,1,0,NA
8039,803512,Female,19,170,63,Catholic,1.09,2nd,Social Sciences,Political Science,NA,NA,0,0,NA
8040,272557,Female,21,171,67.8,Other,1.59,2nd,Biology,Social Sciences,NA,NA,0,0,NA
8041,408336,Female,20,170,72.3,Orthodox,1.91,4th,Environmental Sciences,Social Sciences,67,71,1,0,NA
8042,115001,Female,19,144,57.5,Orthodox,1.89,4th,Political Science,Social Sciences,47,61,1,1,36040.2073548112
8043,797950,Female,26,166,63,Protestant,3.06,3rd,Environmental Sciences,Political Science,77,73,1,0,NA
8044,823214,Male,21,178,78.5,Protestant,2.35,6th,Mathematics and Statistics,Economics and Finance,89,89,0,1,53314.9949783332
8045,869910,Female,22,157,63.1,Protestant,2.72,6th,Political Science,Social Sciences,61,54,0,1,29934.0093909919
8046,517683,Female,20,169,69.6,Catholic,1.02,2nd,Political Science,Environmental Sciences,NA,NA,0,0,NA
8047,942399,Male,21,172,74.6,Other,2.05,3rd,Environmental Sciences,Social Sciences,67,65,0,0,NA
8048,581642,Female,21,180,83.9,Other,1.01,3rd,Environmental Sciences,Mathematics and Statistics,59,73,1,0,NA
8049,582093,Female,21,176,75.7,Other,1.1,4th,Political Science,Biology,59,47,0,0,NA
8050,266701,Male,24,173,70.4,Muslim,1.84,4th,Economics and Finance,Environmental Sciences,73,63,0,1,39052.7701492468
8051,317780,Male,23,189,87.5,Catholic,2.68,2nd,Mathematics and Statistics,Social Sciences,NA,NA,0,0,NA
8052,495329,Male,19,180,73.9,Catholic,1.84,3rd,Mathematics and Statistics,Social Sciences,86,92,1,0,NA
8053,581114,Male,19,162,67.1,Catholic,1.2,3rd,Biology,Political Science,76,68,0,0,NA
8054,235914,Female,20,169,71.7,Other,1.95,1st,Biology,Political Science,NA,NA,0,0,NA
8055,988513,Male,50,177,74.6,Other,1.98,5th,Biology,Economics and Finance,76,85,1,1,44822.0519987797
8056,179651,Male,23,171,70.5,Catholic,2.6,5th,Environmental Sciences,Social Sciences,70,73,1,0,NA
8057,726696,Male,60,193,90.6,Other,2.85,3rd,Biology,Environmental Sciences,73,77,1,0,NA
8058,252961,Female,20,147,61.6,Other,1.96,3rd,Biology,Mathematics and Statistics,75,85,1,0,NA
8059,930729,Female,21,167,67.3,Catholic,2.05,3rd,Economics and Finance,Mathematics and Statistics,74,66,1,0,NA
8060,406538,Female,19,170,72.8,Orthodox,2.14,5th,Biology,Environmental Sciences,77,72,0,1,48935.7411525083
8061,872907,Male,58,180,76.2,Other,2.75,3rd,Environmental Sciences,Economics and Finance,73,72,1,0,NA
8062,335094,Male,22,189,84.7,Protestant,3.6,1st,Economics and Finance,Political Science,NA,NA,0,0,NA
8063,375054,Female,20,168,71.7,Catholic,1.95,3rd,Biology,Environmental Sciences,75,78,0,0,NA
8064,234359,Female,21,168,65.7,Protestant,3.86,4th,Biology,Economics and Finance,75,81,1,1,40778.3752479448
8065,224650,Female,22,159,67,Protestant,2.07,4th,Biology,Mathematics and Statistics,83,81,1,0,NA
8066,767956,Female,21,153,66.8,Other,3.91,1st,Political Science,Economics and Finance,NA,NA,0,0,NA
8067,527728,Female,21,154,61.6,Catholic,2.91,1st,Social Sciences,Biology,NA,NA,0,0,NA
8068,960522,Male,22,182,81.9,Protestant,2.54,3rd,Mathematics and Statistics,Economics and Finance,92,92,1,0,NA
8069,487964,Male,56,177,77.3,Catholic,3.72,1st,Environmental Sciences,Economics and Finance,NA,NA,0,0,NA
8070,295696,Male,22,168,70.9,Catholic,1.42,5th,Environmental Sciences,Social Sciences,76,74,1,1,31822.6026519731
8071,301343,Male,19,187,83.6,Catholic,3.43,>6th,Environmental Sciences,Mathematics and Statistics,70,78,1,0,NA
8072,755837,Female,22,165,69.1,Protestant,3.67,4th,Political Science,Social Sciences,59,50,1,0,NA
8073,487266,Female,62,163,64.3,Orthodox,3.75,3rd,Political Science,Biology,51,55,1,0,NA
8074,451863,Male,20,181,80.2,Other,2.13,6th,Mathematics and Statistics,Social Sciences,85,87,0,1,58110.747053486
8075,708393,Male,21,179,77.3,Other,1.28,>6th,Social Sciences,Political Science,34,55,0,1,36348.3806922707
8076,479115,Female,19,170,71.8,Other,1.31,3rd,Political Science,Biology,50,47,0,0,NA
8077,953839,Female,24,174,71,Protestant,1.59,4th,Social Sciences,Economics and Finance,38,50,1,0,NA
8078,795889,Male,23,182,81.5,Orthodox,2.89,5th,Environmental Sciences,Social Sciences,71,78,0,1,45426.2500020783
8079,627722,Male,20,186,88.1,Catholic,1.73,5th,Mathematics and Statistics,Political Science,89,94,1,0,NA
8080,294183,Female,22,174,76.7,Catholic,1.28,4th,Economics and Finance,Political Science,69,61,0,0,NA
8081,856574,Female,23,169,66.6,Catholic,1.24,2nd,Economics and Finance,Mathematics and Statistics,NA,NA,0,0,NA
8082,531137,Female,20,157,67.8,Protestant,1.84,1st,Mathematics and Statistics,Economics and Finance,NA,NA,0,0,NA
8083,942390,Female,22,182,84.6,Protestant,2.08,2nd,Social Sciences,Biology,NA,NA,0,0,NA
8084,374737,Female,19,169,72.3,Catholic,2.77,6th,Mathematics and Statistics,Economics and Finance,90,91,1,1,36708.2371147952
8085,637390,Male,26,178,80.7,Protestant,3.06,6th,Economics and Finance,Environmental Sciences,68,67,1,1,65422.0496185848
8086,223731,Male,25,178,77.7,Protestant,3.23,6th,Mathematics and Statistics,Social Sciences,80,95,1,0,NA
8087,420164,Male,21,183,80.5,Protestant,2.99,5th,Social Sciences,Biology,45,43,1,0,NA
8088,555446,Male,22,159,64.3,Other,2.64,3rd,Political Science,Economics and Finance,53,50,0,0,NA
8089,634036,Female,22,154,65.7,Protestant,3.96,4th,Biology,Social Sciences,76,83,0,0,NA
8090,573666,Male,20,176,74.6,Protestant,3.25,5th,Environmental Sciences,Mathematics and Statistics,73,71,0,1,42217.0851933256
8091,684522,Male,22,173,69.9,Catholic,1.38,3rd,Economics and Finance,Social Sciences,62,61,0,0,NA
8092,615026,Male,23,181,82.4,Other,4,4th,Environmental Sciences,Social Sciences,67,76,0,1,42090.6165335258
8093,207120,Male,22,175,77.1,Catholic,1.94,5th,Economics and Finance,Mathematics and Statistics,63,63,1,1,46886.9353019399
8094,216218,Female,19,161,66.6,Protestant,1.13,4th,Political Science,Social Sciences,58,64,1,0,NA
8095,753900,Female,20,168,69.1,Catholic,1.73,1st,Biology,Economics and Finance,NA,NA,0,0,NA
8096,572543,Male,21,165,65.7,Catholic,1.98,3rd,Environmental Sciences,Political Science,68,69,0,0,NA
8097,509476,Male,20,178,81.4,Protestant,2.6,4th,Environmental Sciences,Mathematics and Statistics,68,67,1,0,NA
8098,860967,Male,22,176,73.9,Catholic,1.2,3rd,Biology,Mathematics and Statistics,69,72,1,0,NA
8099,483241,Female,22,165,65.3,Other,1.45,3rd,Biology,Social Sciences,71,70,0,0,NA
8100,131152,Male,20,164,65.5,Protestant,2.85,6th,Political Science,Mathematics and Statistics,48,64,1,1,29999.3518695335
8101,563349,Female,19,172,73.6,Catholic,1.29,1st,Political Science,Mathematics and Statistics,NA,NA,0,0,NA
8102,213310,Female,22,158,61.7,Other,2.36,1st,Environmental Sciences,Political Science,NA,NA,0,0,NA
8103,932988,Male,20,177,78,Other,1.28,2nd,Environmental Sciences,Political Science,NA,NA,0,0,NA
8104,128577,Female,22,179,76.8,Other,1.7,1st,Biology,Political Science,NA,NA,0,0,NA
8105,980171,Male,20,175,77.2,Catholic,2.54,1st,Biology,Environmental Sciences,NA,NA,0,0,NA
8106,188669,Male,21,194,96.1,Protestant,1.72,1st,Economics and Finance,Environmental Sciences,NA,NA,0,0,NA
8107,711759,Female,19,158,59.6,Protestant,1.12,2nd,Environmental Sciences,Social Sciences,NA,NA,0,0,NA
8108,512499,Male,25,182,82.5,Other,2.55,3rd,Biology,Economics and Finance,83,75,0,0,NA
8109,193805,Female,23,161,65,Protestant,2.62,4th,Environmental Sciences,Political Science,73,71,1,0,NA
8110,985781,Male,20,171,70.1,Orthodox,1.88,2nd,Biology,Political Science,NA,NA,0,0,NA
8111,818604,Male,25,189,89.1,Other,1.84,4th,Economics and Finance,Political Science,62,63,1,0,NA
8112,636377,Female,21,169,68.6,Muslim,3.22,4th,Political Science,Biology,54,57,1,0,NA
8113,677365,Male,21,172,73.2,Protestant,2.59,3rd,Biology,Environmental Sciences,75,72,1,0,NA
8114,724137,Male,19,192,94.5,Catholic,1.51,3rd,Social Sciences,Biology,53,44,0,0,NA
8115,308102,Male,20,167,71.6,Catholic,3.52,3rd,Environmental Sciences,Biology,74,74,1,0,NA
8116,214602,Female,21,170,72,Other,2.87,1st,Biology,Environmental Sciences,NA,NA,0,0,NA
8117,318112,Female,24,175,74.8,Other,2.16,6th,Biology,Environmental Sciences,77,82,1,1,40995.6976213524
8118,356114,Female,24,160,69.4,Orthodox,1.85,4th,Social Sciences,Biology,38,35,1,0,NA
8119,633399,Male,21,191,86.6,Protestant,3.51,5th,Economics and Finance,Social Sciences,71,71,0,0,NA
8120,943688,Male,22,178,81.5,Protestant,2.02,1st,Mathematics and Statistics,Social Sciences,NA,NA,0,0,NA
8121,860789,Male,21,188,86.3,Catholic,1.58,3rd,Economics and Finance,Biology,65,75,1,0,NA
8122,772543,Male,22,174,71.1,Other,2.58,2nd,Environmental Sciences,Social Sciences,NA,NA,0,0,NA
8123,278735,Female,20,156,65.9,Muslim,3.74,3rd,Biology,Political Science,79,81,1,0,NA
8124,736478,Male,19,181,80.8,Protestant,1.53,4th,Biology,Environmental Sciences,82,76,1,0,NA
8125,439825,Male,23,195,99.8,Protestant,1.07,1st,Mathematics and Statistics,Biology,NA,NA,0,0,NA
8126,343946,Female,19,168,70.9,Other,3.94,4th,Political Science,Mathematics and Statistics,61,57,1,0,NA
8127,369463,Male,20,186,86.3,Orthodox,1.05,3rd,Social Sciences,Political Science,50,50,1,0,NA
8128,655098,Male,22,166,69.9,Catholic,1.87,5th,Mathematics and Statistics,Political Science,91,88,1,0,NA
8129,162795,Female,58,165,67.1,Orthodox,3.17,2nd,Biology,Economics and Finance,NA,NA,0,0,NA
8130,424531,Male,19,179,76.7,Protestant,1.52,4th,Biology,Economics and Finance,76,86,1,0,NA
8131,380980,Female,24,157,67.1,Catholic,2.81,>6th,Environmental Sciences,Social Sciences,74,67,0,1,32488.9796927328
8132,474850,Female,20,163,66.3,Protestant,1.83,>6th,Environmental Sciences,Social Sciences,71,71,1,1,29675.843937849
8133,536628,Male,20,181,80,Catholic,1.84,>6th,Economics and Finance,Political Science,72,66,1,1,56532.1184941634
8134,328754,Female,22,165,65.9,Protestant,1.35,4th,Economics and Finance,Social Sciences,67,60,1,0,NA
8135,651427,Male,22,178,79.3,Other,3.5,3rd,Economics and Finance,Political Science,64,64,0,0,NA
8136,498434,Female,20,148,58.5,Orthodox,2.73,2nd,Political Science,Biology,NA,NA,0,0,NA
8137,844161,Male,24,198,101.2,Catholic,2.52,3rd,Political Science,Biology,52,50,0,0,NA
8138,117914,Female,24,172,74.3,Catholic,1.22,1st,Social Sciences,Mathematics and Statistics,NA,NA,0,0,NA
8139,730837,Male,21,181,83.1,Protestant,3.37,4th,Biology,Political Science,79,81,1,0,NA
8140,573033,Male,22,192,91.9,Protestant,3.28,5th,Biology,Social Sciences,85,84,1,0,NA
8141,956758,Male,22,196,99.2,Other,3.5,1st,Mathematics and Statistics,Political Science,NA,NA,0,0,NA
8142,197564,Male,19,180,81.5,Catholic,1.58,4th,Mathematics and Statistics,Political Science,85,88,0,1,44367.3438150129
8143,973462,Female,21,167,63.3,Orthodox,1.36,6th,Economics and Finance,Social Sciences,68,64,1,0,NA
8144,953008,Female,20,172,68.5,Protestant,1.62,2nd,Biology,Economics and Finance,NA,NA,0,0,NA
8145,378845,Female,22,163,70.8,Other,1.09,4th,Environmental Sciences,Political Science,69,77,1,1,33305.3608307209
8146,379586,Female,22,150,63.3,Other,1.84,1st,Biology,Mathematics and Statistics,NA,NA,0,0,NA
8147,169340,Female,19,164,68.6,Other,3.49,>6th,Political Science,Social Sciences,56,55,0,1,28321.3530730084
8148,973671,Female,21,186,80.6,Other,2.57,2nd,Political Science,Mathematics and Statistics,NA,NA,0,0,NA
8149,388758,Male,27,176,73.2,Other,1.18,2nd,Political Science,Biology,NA,NA,0,0,NA
8150,618417,Male,23,184,81.9,Muslim,1.93,4th,Economics and Finance,Environmental Sciences,62,74,1,1,47310.789836854
8151,574003,Male,20,158,64.6,Muslim,3,3rd,Economics and Finance,Mathematics and Statistics,69,67,1,0,NA
8152,356433,Male,58,183,84.3,Other,2.13,2nd,Environmental Sciences,Biology,NA,NA,0,0,NA
8153,165891,Male,19,166,72.4,Protestant,2.45,2nd,Environmental Sciences,Political Science,NA,NA,0,0,NA
8154,804834,Female,19,154,60.3,Other,3.13,4th,Social Sciences,Biology,48,38,0,1,23039.8016122717
8155,704685,Male,21,180,77,Catholic,3.6,4th,Biology,Economics and Finance,77,74,0,0,NA
8156,676841,Male,21,174,72.9,Other,4,6th,Environmental Sciences,Mathematics and Statistics,70,73,1,1,42545.8274235875
8157,389671,Male,23,176,76.1,Protestant,2.53,1st,Environmental Sciences,Political Science,NA,NA,0,0,NA
8158,115611,Female,23,170,68.4,Other,1.2,4th,Environmental Sciences,Economics and Finance,71,80,0,0,NA
8159,383523,Female,42,165,66.1,Protestant,1.68,2nd,Mathematics and Statistics,Social Sciences,NA,NA,0,0,NA
8160,980331,Female,20,162,67.1,Other,2.32,1st,Social Sciences,Political Science,NA,NA,0,0,NA
8161,952156,Female,22,157,65.4,Catholic,1.56,1st,Social Sciences,Environmental Sciences,NA,NA,0,0,NA
8162,142700,Male,22,195,94.8,Protestant,2.39,3rd,Environmental Sciences,Economics and Finance,68,74,1,0,NA
8163,216718,Female,24,156,59.8,Other,1.2,3rd,Economics and Finance,Political Science,65,65,0,0,NA
8164,596970,Female,22,168,68.2,Catholic,1.43,1st,Social Sciences,Biology,NA,NA,0,0,NA
8165,353504,Male,21,190,82.3,Protestant,2.66,2nd,Social Sciences,Mathematics and Statistics,NA,NA,0,0,NA
